,Tank,Product,Time,Volume
978,332,A,55,5.0000000000036575
979,332,A,56,5.000000000003779
980,332,A,57,5.000000000003901
981,332,A,58,5.000000000004023
982,332,A,59,5.000000000004144
983,332,A,60,5.000000000004266
984,332,A,61,5.000000000004388
985,332,A,62,5.000000000004509
986,332,A,63,5.000000000004631
987,332,A,64,5.000000000008978
988,332,A,65,5.000000000008742
989,332,A,66,5.000000000008564
990,332,A,67,5.000000000008385
991,332,A,68,5.000000000008207
992,332,A,69,5.000000000008028
993,332,A,70,5.00000000000785
994,332,A,71,5.000000000007671
995,332,A,72,5.000000000007493
996,332,A,73,5.000000000007314
997,332,A,74,5.000000000007136
998,332,A,75,5.000000000006957
999,332,A,76,5.000000000006779
1000,332,A,77,5.0000000000066
1001,332,A,78,5.0000000000064215
1002,332,A,79,5.000000000006243
1003,332,A,80,5.0000000000060645
1004,332,A,81,5.000000000005886
1005,332,A,82,5.000000000005707
1006,332,A,83,5.000000000005529
1007,332,A,84,5.00000000000535
1008,332,A,85,5.000000000005172
1009,332,A,86,5.000000000005036
1010,332,A,87,5.0000000000048574
1011,332,A,88,5.000000000004679
1012,332,A,89,5.000000000004536
1013,332,A,90,5.000000000004357
1014,332,A,91,5.000000000004179
1015,332,A,92,5.000000000004
1016,332,A,93,5.000000000003822
1017,332,A,94,5.000000000003643
1018,332,A,95,5.000000000003465
1019,332,A,96,5.000000000003286
1020,332,A,97,5.000000000003108
1021,332,A,98,5.000000000002929
1022,332,A,99,5.000000000002751
1023,332,A,100,5.000000000002572
1024,332,A,101,5.000000000002394
1025,332,A,102,5.000000000002215
1026,332,A,103,5.000000000002037
1027,332,A,104,5.000000000001858
1028,332,A,105,5.0000000000016795
1029,332,A,106,5.000000000001501
1030,332,A,107,5.0000000000013225
1031,332,A,108,5.000000000001144
1032,332,A,109,5.0000000000009654
1033,332,A,110,5.000000000000787
1034,332,A,111,5.000000000000608
1035,332,A,112,5.000000000000487
1036,332,A,113,5.000000000000365
1037,332,A,114,5.000000000000243
1038,332,A,115,5.000000000000122
1039,332,A,116,5.0
1040,332,A,117,5.0
1041,332,A,118,5.0
1042,332,A,119,5.0
1043,332,A,120,5.0
1044,332,A,121,5.0
1045,332,A,122,5.0
1046,332,A,123,5.0
1047,332,A,124,5.0
1048,332,A,125,5.0
1049,332,A,126,5.0
1050,332,A,127,5.0
1051,332,A,128,5.0
1052,332,A,129,5.0
1053,332,A,130,5.0
1054,332,A,131,5.0
1055,333,A,0,6.0
1056,333,A,1,6.0000000000000036
1057,333,A,2,6.000000000000025
1058,333,A,3,6.0000000000000675
1059,333,A,4,6.000000000000119
1060,333,A,5,6.000000000000199
1061,333,A,6,6.0000000000003215
1062,333,A,7,6.000000000000444
1063,333,A,8,6.000000000000567
1064,333,A,9,6.000000000000682
1065,333,A,10,6.000000000000812
1066,333,A,11,6.0000000000009415
1067,333,A,12,6.000000000001057
1068,333,A,13,6.0
1069,333,A,14,5.999999999999545
1070,333,A,15,5.999999999999126
1071,333,A,16,5.999999999998693
1072,333,A,17,5.999999999998295
1073,333,A,18,5.999999999997897
1074,333,A,19,5.999999999997506
1075,333,A,20,5.999999999997101
1076,333,A,21,5.999999999996646
1077,333,A,22,5.99999999999622
1078,333,A,23,5.999999999995794
1079,333,A,24,5.999999999995367
1080,333,A,25,5.999999999994941
