,Cycle,Timestamp,Line,Product,Volume,Start Date Time,Stop Date Time
245,52,09/25/2023 01:00,16,54,2050.0,9/25/2023 12:08:46 AM,9/25/2023 2:35:07 AM
246,52,09/25/2023 01:00,18,A,6000.0,9/25/2023 12:37:00 AM,9/25/2023 2:42:00 AM
247,52,09/25/2023 01:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 6:28:00 AM
248,52,09/25/2023 01:00,1A,A,2900.0,9/24/2023 7:12:00 AM,9/25/2023 2:00:00 AM
249,52,09/25/2023 02:00,01,A,14923.0,9/25/2023 12:48:04 AM,9/25/2023 4:35:14 AM
250,52,09/25/2023 02:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
251,52,09/25/2023 02:00,14,D,2100.0,9/25/2023 12:51:25 AM,9/25/2023 2:02:51 AM
252,52,09/25/2023 02:00,15,A,3700.0,9/25/2023 12:55:42 AM,9/25/2023 3:37:51 AM
253,52,09/25/2023 02:00,16,54,2050.0,9/25/2023 12:08:46 AM,9/25/2023 2:35:07 AM
254,52,09/25/2023 02:00,18,A,6000.0,9/25/2023 12:37:00 AM,9/25/2023 2:42:00 AM
255,52,09/25/2023 02:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 6:28:00 AM
256,52,09/25/2023 02:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
257,52,09/25/2023 03:00,01,A,14923.0,9/25/2023 12:48:04 AM,9/25/2023 4:35:14 AM
258,52,09/25/2023 03:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
259,52,09/25/2023 03:00,14,D,2100.0,9/25/2023 2:02:51 AM,9/25/2023 5:37:08 AM
260,52,09/25/2023 03:00,15,A,3700.0,9/25/2023 12:55:42 AM,9/25/2023 3:37:51 AM
261,52,09/25/2023 03:00,16,54,2050.0,9/25/2023 2:35:07 AM,9/25/2023 7:27:48 AM
262,52,09/25/2023 03:00,17,A,1800.0,9/25/2023 3:36:40 AM,9/25/2023 5:50:00 AM
263,52,09/25/2023 03:00,18,A,6000.0,9/25/2023 2:42:00 AM,9/25/2023 4:22:00 AM
264,52,09/25/2023 03:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 6:28:00 AM
265,52,09/25/2023 03:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
266,52,09/25/2023 04:00,01,A,14923.0,9/25/2023 12:48:04 AM,9/25/2023 4:35:14 AM
267,52,09/25/2023 04:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
268,52,09/25/2023 04:00,14,D,2100.0,9/25/2023 2:02:51 AM,9/25/2023 5:37:08 AM
269,52,09/25/2023 04:00,15,A,3700.0,9/25/2023 3:37:51 AM,9/25/2023 6:20:01 AM
270,52,09/25/2023 04:00,16,54,2050.0,9/25/2023 2:35:07 AM,9/25/2023 7:27:48 AM
271,52,09/25/2023 04:00,17,A,4500.0,9/25/2023 3:36:40 AM,9/25/2023 5:50:00 AM
272,52,09/25/2023 04:00,18,A,6000.0,9/25/2023 2:42:00 AM,9/25/2023 12:42:00 PM
273,52,09/25/2023 04:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 6:28:00 AM
274,52,09/25/2023 04:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
275,52,09/25/2023 05:00,01,A,14923.0,9/25/2023 4:35:14 AM,9/25/2023 5:35:33 AM
276,52,09/25/2023 05:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
277,52,09/25/2023 05:00,14,D,2100.0,9/25/2023 2:02:51 AM,9/25/2023 5:37:08 AM
278,52,09/25/2023 05:00,15,A,3700.0,9/25/2023 3:37:51 AM,9/25/2023 6:20:01 AM
279,52,09/25/2023 05:00,16,54,2050.0,9/25/2023 2:35:07 AM,9/25/2023 7:27:48 AM
280,52,09/25/2023 05:00,17,A,4500.0,9/25/2023 3:36:40 AM,9/25/2023 5:50:00 AM
281,52,09/25/2023 05:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
282,52,09/25/2023 05:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 6:28:00 AM
283,52,09/25/2023 05:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
284,52,09/25/2023 06:00,01,A,14923.0,9/25/2023 5:35:33 AM,9/25/2023 6:05:42 AM
285,52,09/25/2023 06:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
286,52,09/25/2023 06:00,14,D,2100.0,9/25/2023 5:37:08 AM,9/25/2023 9:25:42 AM
287,52,09/25/2023 06:00,15,A,3700.0,9/25/2023 3:37:51 AM,9/25/2023 6:20:01 AM
288,52,09/25/2023 06:00,16,54,2050.0,9/25/2023 2:35:07 AM,9/25/2023 7:27:48 AM
289,52,09/25/2023 06:00,17,A,4500.0,9/25/2023 5:50:00 AM,9/25/2023 7:03:20 AM
290,52,09/25/2023 06:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
291,52,09/25/2023 06:00,19,A,4800.0,9/23/2023 6:00:30 PM,9/25/2023 5:36:45 PM
292,52,09/25/2023 06:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
293,52,09/25/2023 07:00,01,A,14923.0,9/25/2023 6:05:42 AM,9/25/2023 7:48:13 AM
294,52,09/25/2023 07:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
295,52,09/25/2023 07:00,13,54,58.0,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM
296,52,09/25/2023 07:00,14,D,2100.0,9/25/2023 5:37:08 AM,9/25/2023 9:25:42 AM
297,52,09/25/2023 07:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
298,52,09/25/2023 07:00,16,54,2050.0,9/25/2023 2:35:07 AM,9/25/2023 7:27:48 AM
299,52,09/25/2023 07:00,17,A,4500.0,9/25/2023 5:50:00 AM,9/25/2023 7:03:20 AM
300,52,09/25/2023 07:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
301,52,09/25/2023 07:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
302,52,09/25/2023 07:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
303,52,09/25/2023 08:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
304,52,09/25/2023 08:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
305,52,09/25/2023 08:00,13,54,1925.0,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM
306,52,09/25/2023 08:00,14,D,2100.0,9/25/2023 5:37:08 AM,9/25/2023 9:25:42 AM
307,52,09/25/2023 08:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
308,52,09/25/2023 08:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
309,52,09/25/2023 08:00,17,A,4500.0,9/25/2023 7:03:20 AM,9/25/2023 8:10:00 AM
310,52,09/25/2023 08:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
311,52,09/25/2023 08:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
312,52,09/25/2023 08:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
313,52,09/25/2023 09:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
314,52,09/25/2023 09:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
315,52,09/25/2023 09:00,13,54,1925.0,9/25/2023 7:58:28 AM,9/25/2023 10:34:19 AM
316,52,09/25/2023 09:00,14,D,2100.0,9/25/2023 5:37:08 AM,9/25/2023 10:37:08 AM
317,52,09/25/2023 09:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
318,52,09/25/2023 09:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
319,52,09/25/2023 09:00,17,A,4500.0,9/25/2023 8:10:00 AM,9/25/2023 11:03:20 AM
320,52,09/25/2023 09:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
321,52,09/25/2023 09:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
322,52,09/25/2023 09:00,1A,A,2900.0,9/25/2023 2:00:00 AM,9/25/2023 10:37:00 AM
323,52,09/25/2023 10:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
324,52,09/25/2023 10:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
325,52,09/25/2023 10:00,13,54,1925.0,9/25/2023 10:34:19 AM,9/25/2023 10:34:19 AM
326,52,09/25/2023 10:00,14,62,798.0,9/25/2023 10:37:08 AM,9/25/2023 1:57:08 PM
327,52,09/25/2023 10:00,14,D,1302.0,9/25/2023 9:25:42 AM,9/25/2023 10:37:08 AM
328,52,09/25/2023 10:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
329,52,09/25/2023 10:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
330,52,09/25/2023 10:00,17,A,4500.0,9/25/2023 9:56:40 AM,9/25/2023 11:03:20 AM
331,52,09/25/2023 10:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
332,52,09/25/2023 10:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
333,52,09/25/2023 10:00,1A,A,2900.0,9/25/2023 10:37:00 AM,9/25/2023 10:37:00 AM
334,52,09/25/2023 11:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
335,52,09/25/2023 11:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
336,52,09/25/2023 11:00,13,54,1925.0,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM
337,52,09/25/2023 11:00,14,62,2100.0,9/25/2023 10:37:08 AM,9/25/2023 1:57:08 PM
338,52,09/25/2023 11:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
339,52,09/25/2023 11:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
340,52,09/25/2023 11:00,17,A,4500.0,9/25/2023 11:03:20 AM,9/25/2023 11:03:20 AM
341,52,09/25/2023 11:00,18,A,6000.0,9/25/2023 4:57:00 AM,9/25/2023 12:42:00 PM
342,52,09/25/2023 11:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
343,52,09/25/2023 11:00,1A,A,2900.0,9/25/2023 10:37:00 AM,9/25/2023 1:12:00 PM
344,52,09/25/2023 12:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
345,52,09/25/2023 12:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
346,52,09/25/2023 12:00,13,54,1925.0,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM
347,52,09/25/2023 12:00,14,62,2100.0,9/25/2023 10:37:08 AM,9/25/2023 1:57:08 PM
348,52,09/25/2023 12:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
349,52,09/25/2023 12:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
350,52,09/25/2023 12:00,17,A,4500.0,9/25/2023 11:03:20 AM,9/25/2023 12:10:00 PM
351,52,09/25/2023 12:00,18,A,6000.0,9/25/2023 12:42:00 PM,9/25/2023 12:42:00 PM
352,52,09/25/2023 12:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
353,52,09/25/2023 12:00,1A,A,2900.0,9/25/2023 10:37:00 AM,9/25/2023 1:12:00 PM
354,52,09/25/2023 13:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
355,52,09/25/2023 13:00,02,54,8303.0,9/24/2023 1:57:13 PM,9/25/2023 1:55:15 PM
356,52,09/25/2023 13:00,13,54,327.0,9/25/2023 10:34:19 AM,9/25/2023 1:10:10 PM
357,52,09/25/2023 13:00,13,62,1598.0,9/25/2023 1:10:10 PM,9/25/2023 2:59:15 PM
358,52,09/25/2023 13:00,14,62,2100.0,9/25/2023 10:37:08 AM,9/25/2023 1:57:08 PM
359,52,09/25/2023 13:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
360,52,09/25/2023 13:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
361,52,09/25/2023 13:00,17,A,4500.0,9/25/2023 12:10:00 PM,9/25/2023 1:16:40 PM
362,52,09/25/2023 13:00,18,A,6000.0,9/25/2023 12:42:00 PM,9/25/2023 1:32:00 PM
363,52,09/25/2023 13:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
364,52,09/25/2023 13:00,1A,A,580.0,9/25/2023 10:37:00 AM,9/25/2023 1:12:00 PM
365,52,09/25/2023 14:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
366,52,09/25/2023 14:00,02,54,8303.0,9/25/2023 1:55:15 PM,9/25/2023 2:53:04 PM
367,52,09/25/2023 14:00,13,62,1886.0,9/25/2023 1:10:10 PM,9/25/2023 2:59:15 PM
368,52,09/25/2023 14:00,14,62,2100.0,9/25/2023 1:57:08 PM,9/25/2023 3:08:34 PM
369,52,09/25/2023 14:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
370,52,09/25/2023 14:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
371,52,09/25/2023 14:00,17,A,4500.0,9/25/2023 1:16:40 PM,9/25/2023 2:23:20 PM
372,52,09/25/2023 14:00,18,A,6000.0,9/25/2023 1:32:00 PM,9/25/2023 4:02:00 PM
373,52,09/25/2023 14:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
374,52,09/25/2023 15:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
375,52,09/25/2023 15:00,02,54,8303.0,9/25/2023 2:53:04 PM,9/25/2023 7:05:59 PM
376,52,09/25/2023 15:00,14,62,2100.0,9/25/2023 1:57:08 PM,9/25/2023 3:08:34 PM
377,52,09/25/2023 15:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
378,52,09/25/2023 15:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
379,52,09/25/2023 15:00,17,A,4500.0,9/25/2023 2:23:20 PM,9/25/2023 7:30:00 PM
380,52,09/25/2023 15:00,18,A,6000.0,9/25/2023 1:32:00 PM,9/25/2023 4:02:00 PM
381,52,09/25/2023 15:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
382,52,09/25/2023 16:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
383,52,09/25/2023 16:00,02,54,8303.0,9/25/2023 2:53:04 PM,9/25/2023 7:05:59 PM
384,52,09/25/2023 16:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 9:20:00 PM
385,52,09/25/2023 16:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
386,52,09/25/2023 16:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
387,52,09/25/2023 16:00,17,A,4500.0,9/25/2023 2:23:20 PM,9/25/2023 7:30:00 PM
388,52,09/25/2023 16:00,18,A,6000.0,9/25/2023 1:32:00 PM,9/25/2023 4:02:00 PM
389,52,09/25/2023 16:00,19,A,4800.0,9/25/2023 6:28:00 AM,9/25/2023 5:36:45 PM
390,52,09/25/2023 17:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
391,52,09/25/2023 17:00,02,54,8303.0,9/25/2023 2:53:04 PM,9/25/2023 7:05:59 PM
392,52,09/25/2023 17:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 9:20:00 PM
393,52,09/25/2023 17:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
394,52,09/25/2023 17:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
395,52,09/25/2023 17:00,17,A,4500.0,9/25/2023 2:23:20 PM,9/25/2023 7:30:00 PM
396,52,09/25/2023 17:00,18,A,6000.0,9/25/2023 4:02:00 PM,9/25/2023 6:12:00 PM
397,52,09/25/2023 17:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
398,52,09/25/2023 18:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
399,52,09/25/2023 18:00,02,54,8303.0,9/25/2023 2:53:04 PM,9/25/2023 7:05:59 PM
400,52,09/25/2023 18:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 9:20:00 PM
401,52,09/25/2023 18:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
402,52,09/25/2023 18:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
403,52,09/25/2023 18:00,17,A,4500.0,9/25/2023 2:23:20 PM,9/25/2023 7:30:00 PM
404,52,09/25/2023 18:00,18,A,6000.0,9/25/2023 4:02:00 PM,9/25/2023 6:12:00 PM
405,52,09/25/2023 18:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
406,52,09/25/2023 19:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
407,52,09/25/2023 19:00,02,54,8303.0,9/25/2023 2:53:04 PM,9/25/2023 7:05:59 PM
408,52,09/25/2023 19:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 9:20:00 PM
409,52,09/25/2023 19:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
410,52,09/25/2023 19:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
411,52,09/25/2023 19:00,17,A,4500.0,9/25/2023 2:23:20 PM,9/25/2023 7:30:00 PM
412,52,09/25/2023 19:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
413,52,09/25/2023 19:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
414,52,09/25/2023 20:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
415,52,09/25/2023 20:00,02,54,8303.0,9/25/2023 7:05:59 PM,9/25/2023 11:18:54 PM
416,52,09/25/2023 20:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 9:20:00 PM
417,52,09/25/2023 20:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
418,52,09/25/2023 20:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
419,52,09/25/2023 20:00,17,A,4500.0,9/25/2023 7:30:00 PM,9/25/2023 8:36:40 PM
420,52,09/25/2023 20:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
421,52,09/25/2023 20:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
422,52,09/25/2023 21:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
423,52,09/25/2023 21:00,02,54,8303.0,9/25/2023 8:54:23 PM,9/25/2023 11:18:54 PM
424,52,09/25/2023 21:00,14,62,2100.0,9/25/2023 3:08:34 PM,9/25/2023 10:31:25 PM
425,52,09/25/2023 21:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
426,52,09/25/2023 21:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
427,52,09/25/2023 21:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
428,52,09/25/2023 21:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
429,52,09/25/2023 21:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
430,52,09/25/2023 22:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
431,52,09/25/2023 22:00,02,54,8303.0,9/25/2023 8:54:23 PM,9/25/2023 11:18:54 PM
432,52,09/25/2023 22:00,14,62,2100.0,9/25/2023 10:31:25 PM,9/25/2023 10:31:25 PM
433,52,09/25/2023 22:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
434,52,09/25/2023 22:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
435,52,09/25/2023 22:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
436,52,09/25/2023 22:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
437,52,09/25/2023 22:00,19,A,4800.0,9/25/2023 5:36:45 PM,9/25/2023 11:51:45 PM
438,52,09/25/2023 23:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
439,52,09/25/2023 23:00,02,54,8303.0,9/25/2023 11:18:54 PM,9/25/2023 11:18:54 PM
440,52,09/25/2023 23:00,14,62,2100.0,9/25/2023 10:31:25 PM,9/26/2023 12:40:00 AM
441,52,09/25/2023 23:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
442,52,09/25/2023 23:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
443,52,09/25/2023 23:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
444,52,09/25/2023 23:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
445,52,09/25/2023 23:00,19,A,4800.0,9/25/2023 11:51:45 PM,9/25/2023 11:51:45 PM
446,52,09/26/2023 00:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
447,52,09/26/2023 00:00,02,54,8303.0,9/25/2023 11:18:54 PM,9/26/2023 3:13:37 AM
448,52,09/26/2023 00:00,14,62,2100.0,9/25/2023 10:31:25 PM,9/26/2023 12:40:00 AM
449,52,09/26/2023 00:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
450,52,09/26/2023 00:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
451,52,09/26/2023 00:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
452,52,09/26/2023 00:00,18,A,6000.0,9/25/2023 6:12:00 PM,9/26/2023 12:02:00 AM
453,52,09/26/2023 00:00,19,A,4800.0,9/25/2023 11:51:45 PM,9/26/2023 1:25:30 AM
454,52,09/26/2023 01:00,01,A,14923.0,9/25/2023 7:48:13 AM,9/26/2023 1:35:42 AM
455,52,09/26/2023 01:00,02,54,8303.0,9/25/2023 11:18:54 PM,9/26/2023 3:13:37 AM
456,52,09/26/2023 01:00,14,62,2100.0,9/26/2023 12:40:00 AM,9/26/2023 1:51:25 AM
457,52,09/26/2023 01:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
458,52,09/26/2023 01:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
459,52,09/26/2023 01:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
460,52,09/26/2023 01:00,18,A,6000.0,9/26/2023 12:02:00 AM,9/26/2023 1:42:00 AM
461,52,09/26/2023 01:00,19,A,4800.0,9/25/2023 11:51:45 PM,9/26/2023 1:25:30 AM
462,52,09/26/2023 02:00,01,A,14923.0,9/26/2023 1:35:42 AM,9/26/2023 2:36:01 AM
463,52,09/26/2023 02:00,02,54,8303.0,9/25/2023 11:18:54 PM,9/26/2023 3:13:37 AM
464,52,09/26/2023 02:00,14,62,2100.0,9/26/2023 1:51:25 AM,9/26/2023 5:25:42 AM
465,52,09/26/2023 02:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
466,52,09/26/2023 02:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
467,52,09/26/2023 02:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
468,52,09/26/2023 02:00,18,A,6000.0,9/26/2023 1:42:00 AM,9/26/2023 4:12:00 AM
469,52,09/26/2023 02:00,19,A,4800.0,9/26/2023 1:25:30 AM,9/26/2023 4:33:00 AM
470,52,09/26/2023 03:00,01,A,14923.0,9/26/2023 2:36:01 AM,9/26/2023 8:17:46 AM
471,52,09/26/2023 03:00,02,54,1827.0,9/25/2023 11:18:54 PM,9/26/2023 3:13:37 AM
472,52,09/26/2023 03:00,14,62,2100.0,9/26/2023 1:51:25 AM,9/26/2023 5:25:42 AM
473,52,09/26/2023 03:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
474,52,09/26/2023 03:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
475,52,09/26/2023 03:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
476,52,09/26/2023 03:00,18,A,6000.0,9/26/2023 1:42:00 AM,9/26/2023 4:12:00 AM
477,52,09/26/2023 03:00,19,A,4800.0,9/26/2023 1:25:30 AM,9/26/2023 4:33:00 AM
478,52,09/26/2023 04:00,01,A,14923.0,9/26/2023 2:36:01 AM,9/26/2023 8:17:46 AM
479,52,09/26/2023 04:00,14,62,2100.0,9/26/2023 1:51:25 AM,9/26/2023 5:25:42 AM
480,52,09/26/2023 04:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
481,52,09/26/2023 04:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
482,52,09/26/2023 04:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
483,52,09/26/2023 04:00,18,A,6000.0,9/26/2023 1:42:00 AM,9/26/2023 4:12:00 AM
484,52,09/26/2023 04:00,19,A,4800.0,9/26/2023 1:25:30 AM,9/26/2023 4:33:00 AM
485,52,09/26/2023 05:00,01,A,14923.0,9/26/2023 2:36:01 AM,9/26/2023 8:17:46 AM
486,52,09/26/2023 05:00,14,62,2100.0,9/26/2023 1:51:25 AM,9/26/2023 12:20:00 PM
487,52,09/26/2023 05:00,15,A,3700.0,9/25/2023 7:00:34 AM,9/26/2023 10:11:55 PM
488,52,09/26/2023 05:00,16,54,2050.0,9/25/2023 7:27:48 AM,9/29/2023 6:05:51 AM
489,52,09/26/2023 05:00,17,A,4500.0,9/25/2023 8:36:40 PM,9/26/2023 11:03:20 AM
490,52,09/26/2023 05:00,18,A,6000.0,9/26/2023 4:12:00 AM,9/26/2023 7:17:00 AM
491,52,09/26/2023 05:00,19,A,4800.0,9/26/2023 4:33:00 AM,9/26/2023 5:04:15 AM
492,52,09/26/2023 06:00,01,A,14923.0,9/26/2023 2:36:01 AM,9/26/2023 8:17:46 AM
493,52,09/26/2023 06:00,02,62,6935.0,9/26/2023 6:26:21 AM,9/26/2023 7:15:40 AM
